File_name,Text,Timestamp,TweetID,TweetURL,MediaID,VideoURL,MpegURL
0_00014,This is an ongoing process. Progress is that women more are telling their own stories today.,2:50 - 2:57,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00015,A new documentary called Lorena recognizes that she is a survivor of domestic abuse and an immigrant women.,3:07 - 3:17,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00016,"A hearting biopic, humanizes her by juxtaposing her accomplishment, with hardship she suffered ",3:19 - 3:28,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00017,"Today we are faced with a very differnet media revolution, the social media revolution.",3:37 - 3:45,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00018,"Through the lens of metoo and timesup, we can see the harm that media caused. ",3:45 - 3:52,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00019,"And while the internet can be a harsh place for women, it is also home to supportive spaces for survivors, viral campaigns to fight injustice.",3:53 - 4:02,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00020,"It helps us see, that we are not alone. Others are fighting with us.",4:03 - 4:09,1372480827205033984,https://twitter.com/nowthisnews/status/1372405652295847937/video/1,1104035051422052352,https://video.twimg.com/amplify_video/1104035051422052352/vid/320x320/Ni-PvwW93ugSASbK.mp4?tag=11,https://video.twimg.com/amplify_video/1104035051422052352/pl/6HBR5DlB8jc1xdEG.m3u8?tag=11
0_00021,Recent laws passed by the indian parliament are set to irrevocably damage indian democracy and constitutional framework.,0:08 - 0:15,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00022,Government revoked the autonomy of provinces of Jammu and Kashmir. Phone and internet are cut off this instance. Key political leaders are detained.,0:18 - 0:27,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00023,This paves the way for hindu indian settlements in kashmir to change the demographic set up of the region,0:27 - 0:33,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00024,"Since its inception, Israel has used jewish only settlements, to supplant local palestinian commuinities that are being expelled from their land.",0:34 - 0:43,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00025,Indias new citizenship law grants minorities form neighbouring countries citizenship as long as they are not muslims,0:43 - 0:50,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00026,"The law of return, a central pillar of Israel's apartheid regime grants only jew citizenship, but bars even palestinian refugees right to return.",0:55 - 1:05,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00027,"Agriculture, universities and bollywood have become testing grounds and propoganda spaces",1:45 - 1:50,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00028,"Our opressors are connected, but our movements united can defeat them.",1:51 - 1:56,1370263946175864832,https://twitter.com/BDSmovement/status/1370133682153955329/video/1,1227953710610997250,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/vid/480x270/hWOgTAnHyTGrC_o0.mp4?tag=10,https://video.twimg.com/ext_tw_video/1227953710610997250/pu/pl/OW6MoO-XGY_3DyqY.m3u8?tag=10
0_00029,"The white british population has decreased by six hundered thousand. While the minority population has increased by one twenty million. Yes lads, we are winning. ",0:00 - 0:10,1370264222706335744,https://twitter.com/BanTheBBC/status/1274637291240206338/video/1,1274637183593385984,https://video.twimg.com/ext_tw_video/1274637183593385984/pu/vid/480x270/TDDbganxWl-j0RCm.mp4?tag=10,https://video.twimg.com/ext_tw_video/1274637183593385984/pu/pl/ez3rLF00iuczU5WI.m3u8?tag=10
0_00030,"Will the minister today, stand up in this place and rule out extending the cashless welfare card.",0:00 - 0:09,1370263272864157698,https://twitter.com/petajan/status/1336081952164593664/video/1,1336081871403241472,https://video.twimg.com/ext_tw_video/1336081871403241472/pu/vid/320x320/I74lv4do4xeJXeWK.mp4?tag=10,https://video.twimg.com/ext_tw_video/1336081871403241472/pu/pl/GvUE4n_NW8PIIb3e.m3u8?tag=10
0_00031,"Sadly those numbers are likely to go up, before they come down.",0:28 - 0:33,1370263272864157698,https://twitter.com/petajan/status/1336081952164593664/video/1,1336081871403241472,https://video.twimg.com/ext_tw_video/1336081871403241472/pu/vid/320x320/I74lv4do4xeJXeWK.mp4?tag=10,https://video.twimg.com/ext_tw_video/1336081871403241472/pu/pl/GvUE4n_NW8PIIb3e.m3u8?tag=10
0_00032,"Some will start to think like there is a double standards in this country, where law enforcement is concerned. ",0:10 - 0:15,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00033,"Yea, if you are a black man, you better stay out of trouble and keep your goddamn hands outside of your pocket. You are basically begging to get shot in public. But if you are indiana nick bear drapped in a snake flag and some ninji star from the mall. Yeah, welcome to congress sir.",0:15 - 0:28,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00034,"Not that anyone was surprised about that of course. Least of all the insurgence. You can just tell, they has every expectation of showing up, doing whatever the hell they wanted. Complete entitlement.",0:34 - 0:44,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00035,I hope elizabeth realizes that it could have been a lot worst. Another women got shot in the neck and died.,1:01 - 1:06,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00036,"Not that trump was absent from all this though, of course not. He started the fire to begin with. He refused to call the national gaurd. He even went so far to tell these idiots, he quote loves them and thinks they are very special",1:16 - 1:29,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00037,"I hope that message from daddy is enough to sustain them, because they didn't accomplish shit else yesterday.",1:32 - 1:38,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00038,"Yea that's the one constant source of reassurance we have. They are dogged devotion to being completely, utterly incompetent.",1:38 - 1:47,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00039,"They were in a goddam capitol building for three hours and all they got to show for it is a body cam on their side and some proof of felony selfies. It was a classic, dog catches car moment. They had no fucking clue what to do with it.",1:47 - 1:57,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00040,"I don't know, I didn't expect to get this far. Did you expect to get this far. I don't know, show that old pine your dick or something. I don't know. They had no plan, they had no organisation, they don't even know what the fuck they want.",1:59 - 2:09,1370248433865396225,https://twitter.com/traecrowder/status/1347303006413357057/video/1,1347302715534151682,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/vid/480x270/-8kKy2Rm_AhiBf8P.mp4?tag=10,https://video.twimg.com/ext_tw_video/1347302715534151682/pu/pl/usDReRH62f83QWca.m3u8?tag=10
0_00041,"So what's the biggest thrill of your career so far. The gay community. Oh well, why? Because I love them so much, because they don't ask me questions like that.",0:15 - 0:26,1370704484519792647,https://twitter.com/gagadaily/status/1350842217838030849/video/1,1350842105749495818,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/vid/320x320/ClHlELuuju9mrCNL.mp4?tag=10,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/pl/6-NpQCdDz_rFPpT3.m3u8?tag=10
0_00042,"They love sexual strong women, who speak their mind. ",0:27 - 0:30,1370704484519792647,https://twitter.com/gagadaily/status/1350842217838030849/video/1,1350842105749495818,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/vid/320x320/ClHlELuuju9mrCNL.mp4?tag=10,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/pl/6-NpQCdDz_rFPpT3.m3u8?tag=10
0_00043,"You see, if I was a guy and I was sitting here with a cigarette in my hand, grabbing my crotch and talking about how I make music, because I love fast cars and fucking girls. You would call me rockstar.",0:31 - 0:44,1370704484519792647,https://twitter.com/gagadaily/status/1350842217838030849/video/1,1350842105749495818,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/vid/320x320/ClHlELuuju9mrCNL.mp4?tag=10,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/pl/6-NpQCdDz_rFPpT3.m3u8?tag=10
0_00044,"When I do it in my music and in my videos, because I am a female, because I am in pop music. You are judgemental and you say that it is distracting.",0:45 - 0:57,1370704484519792647,https://twitter.com/gagadaily/status/1350842217838030849/video/1,1350842105749495818,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/vid/320x320/ClHlELuuju9mrCNL.mp4?tag=10,https://video.twimg.com/ext_tw_video/1350842105749495818/pu/pl/6-NpQCdDz_rFPpT3.m3u8?tag=10
0_00045,Republican congress women Margery Taylor Green helped inside the violent insurrection of the capital that left five people dead. ,0:00 - 0:07,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00046,"Calling a quote, seventeen seventy six moment before the attack and instead of apologizing, she doubled down and defeclted. ",0:07 - 0:16,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00047,"Democrats are on record supporting violence, when it serves their cause.",0:16 - 0:22,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00048,"In december three other extremist law makers met with trump at the white house, to discuss their plans to undermine the peaceful transition of power.",0:21 - 0:30,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00049,"Even though Biden just became president, they had already drafted articles of impeachement against him before he took office.",0:30 - 0:38,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00050,"In addition to promoting Trumps baseless lies about the election, Green is also a believer in the Qanon conspiracy theory. Which has inspired away racist violence across the country.",0:38 - 0:49,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00051,"She has even stated that the Parker school shooting, which killed seveteen students, teachers and staff was fake.",0:49 - 0:56,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00052,Margery Taylor Green is too extreme for congress. It's time to expel her from office and investigate for sedition.,0:56 - 1:05,1370264447483318272,https://twitter.com/ReallyAmerican1/status/1354950611813289985/video/1,1354940532825280517,https://video.twimg.com/amplify_video/1354940532825280517/vid/480x270/GWIqn4hepnHYZ9Pu.mp4?tag=13,https://video.twimg.com/amplify_video/1354940532825280517/pl/Z6C-S0laP4Um8SN5.m3u8?tag=13
0_00053,"In less than two minutes, we are gonna teach you about the racist history of so called right to work. What it is, where it exists and how we can defeat it.",0:00 - 0:07,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00054,It's primary purpose is to destroy labour union and the freedom of collective bargaining.,0:13 - 0:17,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00055,Dividing workers by race has been essential to thwarting labour organizing efforts since the days of slavery.,0:17 - 0:23,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00056,"The biggest proponent of the right to work was an anti semitic, white supremacist, corporate lobbyist, named vance muse.",0:23 - 0:30,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00057,"Mr. Muse was terrified, labour organizers in the south might get balck and white workers to join the same unions.",0:29 - 0:36,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00058,A number of states have gone so far as to even make it right to work a part of their state constitution. ,0:41 - 0:46,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00059,"Where ever these laws exist, wages are lower, benefits for workers are worse, job-site safety and worker protections are poor and workers freedom is nearly not existent.",0:46 - 0:57,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00060,"In our glorious fight for civil rights, we must guard against being pulled by false slogans such as right to work.",1:01 - 1:07,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00061,"But we can do more than just play defence. We can and must go on the offensive. By passing the passing the PRO act for example, we could overwrite right to work laws all across the country.",1:32 - 1:42,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00062,"Right to work was racist in its origins and it attacks on public sector unions, which are strongly represented by workers of color remain fundamentally racist.",1:43 - 1:52,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00063,"Let's put right to work into the dustbin of history, where it belongs, once and for all",1:52 - 1:58,1370263849497063428,https://twitter.com/JobsMoveAmerica/status/1370089387808161798/video/1,1360589373331419138,https://video.twimg.com/amplify_video/1360589373331419138/vid/320x320/VS6g-S6D0A7b4_SC.mp4?tag=13,https://video.twimg.com/amplify_video/1360589373331419138/pl/DDMAGWZEJ7H_JEBs.m3u8?tag=13
0_00064,"Hi you all, so the opera interviewed harry and Meghan, and now the internet has gotten a little off weather heady about the British monarchy, pretty wild.",0:01 - 0:08,1370249523138732037,https://twitter.com/traecrowder/status/1369025695662284800/video/1,1369024612932096000,https://video.twimg.com/ext_tw_video/1369024612932096000/pu/vid/480x270/BPFPe31YR7m2qZjA.mp4?tag=12,https://video.twimg.com/ext_tw_video/1369024612932096000/pu/pl/hMj3WQ99D6GmXXtc.m3u8?tag=12
